title,budget,revenue,popularity,genres,release_date,tconst,year,averageRating,numVotes,profit,ROI,year_tmdb,decade,success_category
Top Gun,15000000,356830601,58.900647,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]",1986-05-16,tt0092099,1986,7.0,549907,341830601,23.788706733333335,1986,1980,High
"Crouching Tiger, Hidden Dragon",17000000,213525736,45.742254,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",2000-10-01,tt0190332,2000,7.9,294017,196525736,12.560337411764706,2000,2000,High
American Beauty,15000000,356296601,80.878605,"[{""id"": 18, ""name"": ""Drama""}]",1999-09-15,tt0169547,1999,8.3,1277867,341296601,23.753106733333333,1999,1990,High
The King's Speech,15000000,414211549,54.053576,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2010-09-06,tt1504320,2010,8.0,732215,399211549,27.614103266666667,2010,2010,High
Twins,15000000,216614388,17.638286,"[{""id"": 35, ""name"": ""Comedy""}]",1988-12-09,tt0039925,1945,6.6,93,201614388,14.4409592,1988,1980,High
Twins,15000000,216614388,17.638286,"[{""id"": 35, ""name"": ""Comedy""}]",1988-12-09,tt0096320,1988,6.2,148732,201614388,14.4409592,1988,1980,High
The Yellow Handkerchief,15000000,317000,3.803495,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-12-17,tt0076935,1977,7.3,1455,-14683000,0.021133333333333334,2008,2000,Low
The Yellow Handkerchief,15000000,317000,3.803495,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-12-17,tt0954990,2008,6.7,9234,-14683000,0.021133333333333334,2008,2000,Low
The Color Purple,15000000,146292009,17.571533,"[{""id"": 18, ""name"": ""Drama""}]",1985-12-18,tt0088939,1985,7.7,103961,131292009,9.7528006,1985,1980,High
The Color Purple,15000000,146292009,17.571533,"[{""id"": 18, ""name"": ""Drama""}]",1985-12-18,tt1200263,2023,6.8,20421,131292009,9.7528006,1985,1980,High
The Color Purple,15000000,146292009,17.571533,"[{""id"": 18, ""name"": ""Drama""}]",1985-12-18,tt2241035,2010,6.4,1991,131292009,9.7528006,1985,1980,High
Tidal Wave,16000000,11301649,4.628525,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2009-06-06,tt1153040,2009,5.5,5713,-4698351,0.7063530625,2009,2000,Low
The Imitation Game,14000000,233555708,145.364591,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2014-11-14,tt2084970,2014,8.0,876137,219555708,16.68255057142857,2014,2010,High
Coal Miner's Daughter,15000000,67182787,3.826685,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1980-03-07,tt0080549,1980,7.5,22197,52182787,4.478852466666667,1980,1980,Medium
Diary of a Wimpy Kid,15000000,75700498,21.095489,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-19,tt1196141,2010,6.3,66142,60700498,5.046699866666667,2010,2010,Medium
Diary of a Wimpy Kid,15000000,75700498,21.095489,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2010-03-19,tt13834480,2021,5.1,5100,60700498,5.046699866666667,2010,2010,Medium
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt0104800,1990,6.8,56,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt0163084,1999,6.4,485,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt12768944,2020,6.3,232,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt1805319,2010,6.4,15,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt1868050,2010,7.0,32,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt2023587,2013,6.2,200160,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt34641011,2024,8.7,11,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt35049002,2025,5.8,198,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt36643684,2025,6.8,49,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt3843072,2011,6.0,45,131497771,9.766518066666666,2013,2010,High
Mama,15000000,146497771,47.455148,"[{""id"": 27, ""name"": ""Horror""}]",2013-01-17,tt5437970,2016,6.4,39,131497771,9.766518066666666,2013,2010,High
National Lampoon's Vacation,15000000,61399552,22.838834,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",1983-07-28,tt0085995,1983,7.3,128177,46399552,4.093303466666667,1983,1980,Medium
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt0063477,1968,7.2,1537,108384128,8.225608533333334,2006,2000,High
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt0250484,2000,6.8,40,108384128,8.225608533333334,2006,2000,High
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt0436697,2006,7.3,119619,108384128,8.225608533333334,2006,2000,High
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt14149364,2020,4.6,16,108384128,8.225608533333334,2006,2000,High
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt2548096,2012,6.4,271,108384128,8.225608533333334,2006,2000,High
The Queen,15000000,123384128,19.113278,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-15,tt32278471,2021,3.5,7,108384128,8.225608533333334,2006,2000,High
Beetlejuice,15000000,73326666,58.553213,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}]",1988-02-29,tt0094721,1988,7.4,417521,58326666,4.8884444,1988,1980,Medium
Why Did I Get Married?,15000000,55184721,2.005111,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2007-10-12,tt0906108,2007,6.0,14850,40184721,3.6789814,2007,2000,Medium
The Woman in Black,17000000,127730736,43.675191,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-02-01,tt0004832,1914,5.4,66,110730736,7.513572705882353,2012,2010,High
The Woman in Black,17000000,127730736,43.675191,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-02-01,tt1596365,2012,6.4,199397,110730736,7.513572705882353,2012,2010,High
When a Stranger Calls,15000000,66966987,4.688212,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2006-02-03,tt0080130,1979,6.4,15867,51966987,4.4644658,2006,2000,Medium
When a Stranger Calls,15000000,66966987,4.688212,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2006-02-03,tt0455857,2006,5.1,51770,51966987,4.4644658,2006,2000,Medium
Big Fat Liar,15000000,52970014,9.125594,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2002-02-08,tt0265298,2002,5.5,42850,37970014,3.5313342666666667,2002,2000,Medium
The Deer Hunter,15000000,50000000,19.786392,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1978-12-08,tt0077416,1978,8.1,386274,35000000,3.3333333333333335,1978,1970,Medium
Wag the Dog,15000000,64256513,13.581966,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1997-12-25,tt0120885,1997,7.1,93228,49256513,4.283767533333333,1997,1990,Medium
The Lizzie McGuire Movie,17000000,55534455,11.927667,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",2003-04-25,tt0306841,2003,5.6,44766,38534455,3.2667326470588236,2003,2000,Medium
Snitch,35000000,42930462,30.556135,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2013-02-21,tt0234756,1996,4.6,179,7930462,1.2265846285714286,2013,2010,Medium
Snitch,35000000,42930462,30.556135,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",2013-02-21,tt0882977,2013,6.4,95843,7930462,1.2265846285714286,2013,2010,Medium
Krampus,15000000,61548707,31.565117,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",2015-11-26,tt3850590,2015,6.2,94598,46548707,4.103247133333333,2015,2010,Medium
The Faculty,15000000,40283321,21.535126,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-12-25,tt0133751,1998,6.6,147254,25283321,2.6855547333333334,1998,1990,Medium
Cop Land,15000000,44862187,19.284129,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1997-08-15,tt0118887,1997,7.0,115221,29862187,2.9908124666666667,1997,1990,Medium
Not Another Teen Movie,16000000,66468332,23.423082,"[{""id"": 35, ""name"": ""Comedy""}]",2001-12-07,tt0277371,2001,5.8,126199,50468332,4.15427075,2001,2000,Medium
End of Watch,7000000,48126384,49.517264,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-20,tt1855199,2012,7.6,291528,41126384,6.875197714285714,2012,2010,Medium
The Skulls,15000000,35007180,11.375032,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2000-03-31,tt0192614,2000,5.6,35313,20007180,2.333812,2000,2000,Medium
The Theory of Everything,15000000,123726688,61.182331,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2014-11-26,tt2980516,2014,7.7,507210,108726688,8.248445866666666,2014,2010,High
Where the Heart Is,15000000,33771174,6.857923,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-27,tt0100924,1990,5.9,1906,18771174,2.2514116,2000,2000,Medium
Where the Heart Is,15000000,33771174,6.857923,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-27,tt0126734,1998,6.6,457,18771174,2.2514116,2000,2000,Medium
Where the Heart Is,15000000,33771174,6.857923,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-27,tt0198021,2000,6.7,38388,18771174,2.2514116,2000,2000,Medium
Lawrence of Arabia,15000000,69995385,41.286336,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1962-12-10,tt0056172,1962,8.3,341344,54995385,4.666359,1962,1960,Medium
Lawrence of Arabia,15000000,69995385,41.286336,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]",1962-12-10,tt0245226,1935,7.2,63,54995385,4.666359,1962,1960,Medium
Halloween II,15000000,39421467,12.929525,"[{""id"": 27, ""name"": ""Horror""}]",2009-08-28,tt0082495,1981,6.5,111832,24421467,2.6280978,2009,2000,Medium
Halloween II,15000000,39421467,12.929525,"[{""id"": 27, ""name"": ""Horror""}]",2009-08-28,tt10368514,2015,4.3,28,24421467,2.6280978,2009,2000,Medium
Halloween II,15000000,39421467,12.929525,"[{""id"": 27, ""name"": ""Horror""}]",2009-08-28,tt1311067,2009,4.8,63991,24421467,2.6280978,2009,2000,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt19811200,2022,4.8,129,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt2305051,2014,7.1,146120,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt36695572,2025,4.5,596,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt39310795,2026,4.0,48,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt4071086,2016,6.4,1706,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt6383452,2018,7.0,175,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt7480724,2018,5.2,71,37501541,3.500102733333333,2014,2010,Medium
Wild,15000000,52501541,42.952942,"[{""id"": 18, ""name"": ""Drama""}]",2014-12-05,tt8844252,2018,7.5,16,37501541,3.500102733333333,2014,2010,Medium
The Last House on the Left,15000000,32721635,19.760383,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",2009-03-13,tt0068833,1972,5.8,43433,17721635,2.1814423333333335,2009,2000,Medium
The Last House on the Left,15000000,32721635,19.760383,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",2009-03-13,tt0844708,2009,6.5,108037,17721635,2.1814423333333335,2009,2000,Medium
The Wedding Date,15000000,47175038,10.194097,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2005-02-04,tt0372532,2005,6.1,59159,32175038,3.1450025333333333,2005,2000,Medium
Halloween: Resurrection,13000000,37664855,11.045593,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2002-07-01,tt0220506,2002,3.9,53883,24664855,2.8972965384615383,2002,2000,Medium
The Princess Bride,16000000,30857814,44.533612,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1987-09-18,tt0093779,1987,8.0,485129,14857814,1.928613375,1987,1980,Medium
The Great Debaters,15000000,30226144,10.84158,"[{""id"": 18, ""name"": ""Drama""}]",2007-12-27,tt0427309,2007,7.5,66340,15226144,2.0150762666666666,2007,2000,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt0101773,1991,6.5,73,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt0116147,1997,6.6,7528,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt0217402,1974,6.3,48,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt0297865,2002,7.0,1018,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt0780504,2011,7.8,760795,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt1709105,2010,6.3,22,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt32322546,2024,5.6,417,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt39109036,2025,4.5,263,63054825,5.203655,2011,2010,Medium
Drive,15000000,78054825,49.294864,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-08-06,tt6593054,2019,3.2,8574,63054825,5.203655,2011,2010,Medium
Confessions of a Teenage Drama Queen,15000000,29331068,7.424798,"[{""id"": 35, ""name"": ""Comedy""}]",2004-02-17,tt0361467,2004,4.8,33603,14331068,1.9554045333333334,2004,2000,Medium
The Object of My Affection,15000000,46905889,5.164281,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1998-04-17,tt0120772,1998,6.0,22569,31905889,3.1270592666666666,1998,1990,Medium
28 Weeks Later,15000000,64238440,34.759855,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2007-04-26,tt0463854,2007,6.8,361541,49238440,4.282562666666666,2007,2000,Medium
When the Game Stands Tall,15000000,30127963,7.297757,"[{""id"": 18, ""name"": ""Drama""}]",2014-08-22,tt2247476,2014,6.6,17682,15127963,2.008530866666667,2014,2010,Medium
Because of Winn-Dixie,14000000,32645546,3.334804,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2005-02-18,tt0317132,2005,6.4,13667,18645546,2.3318247142857143,2005,2000,Medium
Love & Basketball,20000000,27728118,2.027393,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-04-21,tt0199725,2000,7.2,26641,7728118,1.3864059,2000,2000,Medium
All About Steve,15000000,40105542,13.237835,"[{""id"": 35, ""name"": ""Comedy""}]",2009-09-04,tt0881891,2009,4.8,46177,25105542,2.6737028,2009,2000,Medium
The Craft,15000000,24769466,19.517239,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1996-05-03,tt0115963,1996,6.5,119950,9769466,1.6512977333333334,1996,1990,Medium
Match Point,15000000,85306374,30.669913,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]",2005-10-26,tt0416320,2005,7.6,238772,70306374,5.6870916,2005,2000,Medium
The Remains of the Day,11500000,23237911,15.355589,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1993-11-05,tt0107943,1993,7.8,92639,11737911,2.0206879130434783,1993,1990,Medium
Boogie Nights,15000000,43101594,19.85579,"[{""id"": 18, ""name"": ""Drama""}]",1997-09-11,tt0118749,1997,7.9,305024,28101594,2.8734396,1997,1990,Medium
Boogie Nights,15000000,43101594,19.85579,"[{""id"": 18, ""name"": ""Drama""}]",1997-09-11,tt22054008,2022,4.8,57,28101594,2.8734396,1997,1990,Medium
Flicka,15000000,21000000,3.043589,"[{""id"": 18, ""name"": ""Drama""}]",2006-10-20,tt0079162,1979,4.3,7,6000000,1.4,2006,2000,Medium
Flicka,15000000,21000000,3.043589,"[{""id"": 18, ""name"": ""Drama""}]",2006-10-20,tt0434215,2006,6.0,8936,6000000,1.4,2006,2000,Medium
Urban Legends: Final Cut,14000000,38574362,8.885017,"[{""id"": 27, ""name"": ""Horror""}]",2000-09-19,tt0192731,2000,4.4,20254,24574362,2.7553115714285714,2000,2000,Medium
The Marine,20000000,22165608,7.679336,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2006-10-13,tt0419946,2006,4.8,37410,2165608,1.1082804,2006,2000,Medium
Keanu,15000000,20566327,18.268009,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2016-04-21,tt4139124,2016,6.2,54944,5566327,1.3710884666666667,2016,2010,Medium
Country Strong,15000000,20529194,7.809701,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-12-22,tt1555064,2010,6.3,19605,5529194,1.3686129333333332,2010,2010,Medium
Disturbing Behavior,15000000,17507368,9.378688,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]",1998-07-24,tt0134619,1998,5.7,27522,2507368,1.1671578666666667,1998,1990,Medium
The Place Beyond the Pines,15000000,35485608,35.395129,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2013-03-20,tt1817273,2012,7.3,308730,20485608,2.3657072,2013,2010,Medium
The November Man,15000000,32556119,45.317278,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",2014-08-27,tt2402157,2014,6.3,73149,17556119,2.1704079333333333,2014,2010,Medium
The Hurt Locker,15000000,42000000,47.006162,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]",2008-10-10,tt0887912,2008,7.5,495957,27000000,2.8,2008,2000,Medium
Firestarter,15000000,17080167,11.379652,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1984-05-11,tt0087262,1984,6.1,39600,2080167,1.1386778,1984,1980,Medium
Firestarter,15000000,17080167,11.379652,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1984-05-11,tt13364190,2020,8.2,123,2080167,1.1386778,1984,1980,Medium
Firestarter,15000000,17080167,11.379652,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1984-05-11,tt1798632,2022,4.6,25529,2080167,1.1386778,1984,1980,Medium
Killing Them Softly,15000000,37930465,24.612603,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-20,tt1764234,2012,6.2,160133,22930465,2.5286976666666665,2012,2010,Medium
A Most Wanted Man,15000000,31554855,26.708193,"[{""id"": 53, ""name"": ""Thriller""}]",2014-07-25,tt1972571,2014,6.7,84667,16554855,2.103657,2014,2010,Medium
U2 3D,15000000,22730842,0.335195,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",2007-05-19,tt0892375,2007,8.4,2983,7730842,1.5153894666666667,2007,2000,Medium
Highlander: Endgame,25000000,15843608,11.782725,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2000-09-01,tt0144964,2000,4.6,22347,-9156392,0.63374432,2000,2000,Low
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt0007146,1916,6.2,24,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt1563738,2011,7.0,179326,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt1616203,2010,6.6,515,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt4051858,2013,6.2,32,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt5837458,2015,5.5,9,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt6168298,2016,7.7,3103,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt6214734,2017,6.5,752,44389433,3.9592955333333335,2011,2010,Medium
One Day,15000000,59389433,16.629173,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-02,tt8274146,2018,7.0,1273,44389433,3.9592955333333335,2011,2010,Medium
Whip It,15000000,16633035,20.05902,"[{""id"": 18, ""name"": ""Drama""}]",2009-09-13,tt1172233,2009,6.9,72341,1633035,1.108869,2009,2000,Medium
